inpro,incity,outpro,outcity,cargo
西藏,日喀则地区,湖北,宜昌市,0.912810766
黑龙江,哈尔滨市,湖北,潜江市,0.600821209
天津,静海区,湖北,荆门市,0.0276282
山东,青岛市,湖北,随州市,0.151132536
广东,茂名市,湖北,武汉市,0.645341022
湖北,武汉市,湖北,随州市,0.333832769
福建,漳州市,湖北,襄阳市,0.200971618
安徽,宿州市,湖北,咸宁市,0.520302496
浙江,衢州市,湖北,黄石市,0.365504085
湖北,宜昌市,湖北,荆州市,0.225100318
上海,浦东新区,湖北,天门市,0.668720653
北京,房山区,湖北,黄石市,0.045284425
河南,开封市,湖北,荆州市,0.383798927
河南,驻马店市,湖北,荆州市,0.708941501
西藏,林芝市,湖北,潜江市,0.43660022
新疆,阿拉尔市,湖北,黄冈市,0.897878307
重庆,开州区,湖北,恩施州,0.447778695
四川,绵阳市,湖北,恩施州,0.459295339
山东,济南市,湖北,恩施州,0.218961898
江西,鹰潭市,湖北,黄冈市,0.330234528
湖北,仙桃市,湖北,黄冈市,0.652272585
福建,福州市,湖北,武汉市,0.901348079
重庆,万州区,湖北,襄阳市,0.570955076
云南,文山州,湖北,黄石市,0.977258362
天津,武清区,湖北,仙桃市,0.991035029
浙江,绍兴市,湖北,黄冈市,0.863147171
湖北,天门市,湖北,襄阳市,0.480046312
吉林,四平市,湖北,咸宁市,0.122504473
江苏,南通市,湖北,襄阳市,0.704370377
港澳,澳门特别行政区,湖北,孝感市,0.423631168
重庆,九龙坡区,湖北,随州市,0.014473443
北京,海淀区,湖北,武汉市,0.460509696
山西,长治市,湖北,荆州市,0.384507001
河南,信阳市,湖北,天门市,0.542767767
贵州,贵阳市,湖北,潜江市,0.243197217
辽宁,葫芦岛市,湖北,随州市,0.515867839
上海,金山区,湖北,荆门市,0.884890167
北京,西城区,湖北,天门市,0.454916179
吉林,吉林市,湖北,天门市,0.900188071
天津,北辰区,湖北,仙桃市,0.391890344
浙江,衢州市,湖北,黄冈市,0.546027253
辽宁,抚顺市,湖北,仙桃市,0.299649791
重庆,云阳县,湖北,孝感市,0.146909824
重庆,奉节县,湖北,宜昌市,0.679250984
重庆,长寿区,湖北,武汉市,0.965951168
陕西,宝鸡市,湖北,天门市,0.618831505
上海,金山区,湖北,随州市,0.265759051
上海,闵行区,湖北,随州市,0.1087758
上海,静安区,湖北,荆州市,0.731172867
云南,丽江市,湖北,仙桃市,0.947163631
江西,景德镇市,湖北,武汉市,0.957895743
海南,琼中县,湖北,天门市,0.993470234
北京,丰台区,湖北,荆州市,0.483592113
北京,海淀区,湖北,仙桃市,0.829109915
四川,成都市,湖北,恩施州,0.330834228
山西,长治市,湖北,潜江市,0.690831637
新疆,昆玉市,湖北,孝感市,0.105534721
河北,承德市,湖北,咸宁市,0.216427547
湖北,荆州市,湖北,十堰市,0.943725829
青海,黄南州,湖北,咸宁市,0.108152483
北京,海淀区,湖北,潜江市,0.910078233
广西,防城港市,湖北,宜昌市,0.493684174
海南,琼海市,湖北,宜昌市,0.777040051
湖南,株洲市,湖北,荆州市,0.526888448
安徽,淮南市,湖北,武汉市,0.04992586
广西,桂林市,湖北,仙桃市,0.525380984
广西,百色市,湖北,黄冈市,0.416693063
重庆,彭水县,湖北,鄂州市,0.412235613
吉林,白山市,湖北,黄冈市,0.933319344
浙江,金华市,湖北,鄂州市,0.079785208
重庆,巫溪县,湖北,孝感市,0.512715519
上海,崇明区,湖北,鄂州市,0.130722643
上海,金山区,湖北,黄冈市,0.281382207
吉林,延边州,湖北,十堰市,0.357883972
四川,广安市,湖北,荆州市,0.965579573
河北,石家庄市,湖北,宜昌市,0.959117568
河南,南阳市,湖北,黄石市,0.374620495
重庆,巫山县,湖北,恩施州,0.870271666
青海,果洛州,湖北,孝感市,0.308416683
云南,保山市,湖北,黄冈市,0.213050208
云南,楚雄州,湖北,孝感市,0.041809838
内蒙古,乌兰察布市,湖北,武汉市,0.365396327
江西,九江市,湖北,天门市,0.195091864
青海,海西州,湖北,鄂州市,0.7850617
四川,凉山州,湖北,恩施州,0.864356849
山东,菏泽市,湖北,黄冈市,0.315478553
广西,防城港市,湖北,咸宁市,0.398920075
新疆,石河子市,湖北,荆州市,0.633676317
湖北,鄂州市,湖北,宜昌市,0.369111712
湖北,黄石市,湖北,黄冈市,0.568812846
贵州,黔南州,湖北,鄂州市,0.051702607
黑龙江,鹤岗市,湖北,十堰市,0.260136475
吉林,延边州,湖北,宜昌市,0.327286788
天津,蓟州区,湖北,咸宁市,0.415328312
安徽,合肥市,湖北,孝感市,0.23102346
安徽,滁州市,湖北,黄石市,0.515494144
新疆,吐鲁番地区,湖北,潜江市,0.691185139
贵州,黔西南州,湖北,武汉市,0.966009457
辽宁,大连市,湖北,咸宁市,0.524453597
云南,昭通市,湖北,荆州市,0.945079425
河南,许昌市,湖北,武汉市,0.881352017
西藏,山南地区,湖北,孝感市,0.565300153
辽宁,铁岭市,湖北,黄石市,0.402102617
重庆,梁平区,湖北,恩施州,0.144380328
内蒙古,乌兰察布市,湖北,天门市,0.495566659
江苏,盐城市,湖北,神农架林区,0.222580103
江西,鹰潭市,湖北,宜昌市,0.597215519
河北,承德市,湖北,襄阳市,0.176364234
河北,承德市,湖北,黄石市,0.216966478
甘肃,定西市,湖北,黄冈市,0.085640675
四川,广元市,湖北,天门市,0.10373937
四川,达州市,湖北,仙桃市,0.664025151
天津,宁河区,湖北,武汉市,0.940947117
宁夏,银川市,湖北,黄石市,0.590220291
山西,太原市,湖北,仙桃市,0.487429756
河南,平顶山市,湖北,咸宁市,0.94885481
贵州,黔南州,湖北,荆州市,0.568194402
北京,昌平区,湖北,宜昌市,0.633171653
四川,自贡市,湖北,仙桃市,0.11073719
江西,南昌市,湖北,鄂州市,0.134302825
浙江,杭州市,湖北,武汉市,0.237650693
湖南,永州市,湖北,宜昌市,0.273384972
陕西,渭南市,湖北,天门市,0.598660775
辽宁,大连市,湖北,十堰市,0.179920962
重庆,潼南区,湖北,随州市,0.524828048
上海,嘉定区,湖北,仙桃市,0.365203584
江苏,苏州市,湖北,潜江市,0.64848176
江西,萍乡市,湖北,黄冈市,0.832670991
河南,漯河市,湖北,荆州市,0.965606874
湖北,黄冈市,湖北,荆门市,0.468468473
北京,怀柔区,湖北,荆州市,0.024625552
吉林,白山市,湖北,鄂州市,0.144829516
广西,防城港市,湖北,武汉市,0.25222752
江西,萍乡市,湖北,恩施州,0.640354319
西藏,阿里地区,湖北,黄冈市,0.597090433
天津,塘沽区,湖北,神农架林区,0.207831595
安徽,黄山市,湖北,咸宁市,0.20733852
广东,梅州市,湖北,武汉市,0.062292751
新疆,五家渠市,湖北,随州市,0.54181795
重庆,潼南区,湖北,宜昌市,0.611712174
云南,昭通市,湖北,荆门市,0.231231388
北京,丰台区,湖北,荆门市,0.526087214
新疆,博尔塔拉州,湖北,天门市,0.804138096
河南,平顶山市,湖北,十堰市,0.46119229
河南,漯河市,湖北,黄石市,0.508211772
福建,南平市,湖北,鄂州市,0.323241163
贵州,黔南州,湖北,随州市,0.785273819
贵州,黔西南州,湖北,宜昌市,0.586578834
重庆,巫山县,湖北,随州市,0.01543895
云南,昆明市,湖北,黄石市,0.869874706
海南,五指山市,湖北,十堰市,0.040880376
福建,三明市,湖北,荆州市,0.51427857
上海,奉贤区,湖北,恩施州,0.117391945
北京,丰台区,湖北,武汉市,0.745182662
安徽,芜湖市,湖北,襄阳市,0.329703622
河北,唐山市,湖北,武汉市,0.07633596
河南,南阳市,湖北,恩施州,0.705957938
浙江,嘉兴市,湖北,仙桃市,0.893995419
海南,定安县,湖北,黄石市,0.811341044
山西,长治市,湖北,咸宁市,0.430959893
河南,商丘市,湖北,黄冈市,0.245379395
湖南,湘西州,湖北,恩施州,0.421471069
甘肃,金昌市,湖北,黄冈市,0.600270472
贵州,黔西南州,湖北,荆门市,0.331309907
重庆,铜梁区,湖北,武汉市,0.1225143
北京,大兴区,湖南,衡阳市,0.736837236
湖南,张家界市,湖南,长沙市,0.776109802
甘肃,临夏州,湖南,郴州市,0.425906463
福建,三明市,湖南,常德市,0.300681884
西藏,日喀则地区,湖南,永州市,0.940103701
重庆,奉节县,湖南,株洲市,0.05065734
北京,宣武区,湖南,湘潭市,0.661883924
山东,淄博市,湖南,张家界市,0.914349149
新疆,喀什地区,湖南,长沙市,0.219143547
江苏,无锡市,湖南,湘西州,0.27644029
浙江,绍兴市,湖南,张家界市,0.006919218
甘肃,武威市,湖南,长沙市,0.717236213
四川,自贡市,湖南,长沙市,0.745556109
河南,新乡市,湖南,娄底市,0.938688748
北京,丰台区,湖南,衡阳市,0.812936064
新疆,图木舒克市,湖南,益阳市,0.858708654
重庆,丰都县,湖南,常德市,0.720760391
重庆,璧山区,湖南,永州市,0.037599932
陕西,渭南市,湖南,怀化市,0.182362219
北京,石景山区,湖南,长沙市,0.341200201
安徽,六安市,湖南,长沙市,0.247476797
港澳,香港特别行政区,湖南,常德市,0.922175038
上海,崇明区,湖南,邵阳市,0.082125638
安徽,池州市,湖南,邵阳市,0.159635649
广东,茂名市,湖南,邵阳市,0.089070275
浙江,温州市,湖南,邵阳市,0.16070257
湖南,常德市,湖南,郴州市,0.689474811
江苏,苏州市,湖南,常德市,0.995262523
海南,屯昌县,湖南,邵阳市,0.800470814
青海,玉树州,湖南,湘西州,0.942681357
北京,西城区,湖南,常德市,0.899192247
四川,泸州市,湖南,娄底市,0.240023789
广西,贵港市,湖南,岳阳市,0.677947081
湖南,郴州市,湖南,怀化市,0.751591265
西藏,林芝市,湖南,郴州市,0.691316984
重庆,云阳县,湖南,娄底市,0.467845558
北京,门头沟,湖南,邵阳市,0.374759354
安徽,黄山市,湖南,衡阳市,0.457741161
湖南,张家界市,湖南,常德市,0.229219352
辽宁,辽阳市,湖南,郴州市,0.510403455
重庆,璧山区,湖南,益阳市,0.063308368
黑龙江,牡丹江市,湖南,湘西州,0.141951016
新疆,昌吉州,湖南,常德市,0.576194671
新疆,阿克苏地区,湖南,长沙市,0.084366497
海南,乐东县,湖南,株洲市,0.052126509
上海,嘉定区,湖南,邵阳市,0.233381531
云南,楚雄州,湖南,常德市,0.722521633
吉林,延边州,湖南,岳阳市,0.844895603
四川,广安市,湖南,株洲市,0.073618952
海南,昌江县,湖南,郴州市,0.790475936
重庆,巴南区,湖南,衡阳市,0.206683517
上海,长宁区,湖南,益阳市,0.089880845
北京,通州区,湖南,湘西州,0.982664562
四川,攀枝花市,湖南,湘潭市,0.082600866
广东,清远市,湖南,娄底市,0.211903628
江西,新余市,湖南,衡阳市,0.697640727
湖南,娄底市,湖南,衡阳市,0.787448055
云南,丽江市,湖南,岳阳市,0.188632953
宁夏,银川市,湖南,湘潭市,0.162594639
江苏,盐城市,湖南,娄底市,0.831577517
河北,保定市,湖南,邵阳市,0.511162034
浙江,丽水市,湖南,株洲市,0.717509985
甘肃,陇南市,湖南,湘潭市,0.91863625
重庆,垫江县,湖南,衡阳市,0.127159524
上海,松江区,湖南,益阳市,0.182650183
广东,珠海市,湖南,怀化市,0.205621072
河北,张家口市,湖南,株洲市,0.17399704
甘肃,白银市,湖南,常德市,0.366591979
甘肃,陇南市,湖南,湘潭市,0.021034521
北京,宣武区,湖南,衡阳市,0.565766339
台湾,台湾,湖南,怀化市,0.041183709
宁夏,中卫市,湖南,郴州市,0.424371258
广西,崇左市,湖南,益阳市,0.035805513
新疆,哈密地区,湖南,岳阳市,0.524157095
湖北,潜江市,湖南,常德市,0.344696963
重庆,永川区,湖南,娄底市,0.933275337
北京,石景山区,湖南,张家界市,0.584122966
辽宁,锦州市,湖南,郴州市,0.318571246
河南,开封市,湖南,益阳市,0.367041921
河南,焦作市,湖南,郴州市,0.374527563
辽宁,朝阳市,湖南,常德市,0.716780555
重庆,巫山县,湖南,郴州市,0.157563194
黑龙江,大庆市,湖南,长沙市,0.696344333
云南,丽江市,湖南,怀化市,0.65324204
四川,自贡市,湖南,郴州市,0.966141367
新疆,哈密地区,湖南,娄底市,0.980574862
海南,三沙市,湖南,郴州市,0.573116701
湖南,湘潭市,湖南,永州市,0.209887265
辽宁,抚顺市,湖南,常德市,0.853060112
云南,丽江市,湖南,怀化市,0.799634663
广西,崇左市,湖南,岳阳市,0.406509089
江苏,常州市,湖南,益阳市,0.197729325
重庆,荣昌区,湖南,常德市,0.073175795
山西,大同市,湖南,岳阳市,0.771700211
河北,唐山市,湖南,株洲市,0.38249698
甘肃,嘉峪关市,湖南,岳阳市,0.515024332
辽宁,铁岭市,湖南,衡阳市,0.658187441
北京,丰台区,湖南,株洲市,0.077682432
台湾,台湾,湖南,湘西州,0.853640438
黑龙江,佳木斯市,湖南,邵阳市,0.689669462
山东,青岛市,湖南,常德市,0.606787754
广东,阳江市,湖南,岳阳市,0.645660216
浙江,金华市,湖南,邵阳市,0.463047728
安徽,六安市,湖南,邵阳市,0.437812645
广东,广州市,湖南,岳阳市,0.224401948
湖南,湘潭市,湖南,永州市,0.472910566
上海,闸北区,湖南,岳阳市,0.671836432
北京,房山区,湖南,衡阳市,0.565340692
天津,西青区,湖南,永州市,0.53977711
宁夏,石嘴山市,湖南,永州市,0.325093255
广东,佛山市,湖南,怀化市,0.176851591
新疆,克孜勒苏柯尔克孜自治州,湖南,怀化市,0.377236699
辽宁,大连市,湖南,张家界市,0.997041069
重庆,北部新区,湖南,益阳市,0.680828936
云南,德宏州,湖南,岳阳市,0.563541431
北京,宣武区,湖南,娄底市,0.48922264
山西,阳泉市,湖南,永州市,0.222389803
新疆,克孜勒苏柯尔克孜自治州,湖南,湘潭市,0.697430122
西藏,阿里地区,湖南,衡阳市,0.581357891
山东,临沂市,湖南,张家界市,0.831466895
辽宁,辽阳市,湖南,岳阳市,0.960061721
新疆,阿拉尔市,湖南,永州市,0.582353574
海南,儋州市,湖南,娄底市,0.72467716
福建,宁德市,湖南,长沙市,0.728201873
贵州,黔西南州,湖南,长沙市,0.251660047
天津,河北区,湖南,长沙市,0.463555591
宁夏,固原市,湖南,怀化市,0.733653438
江苏,无锡市,湖南,永州市,0.717768725
山西,长治市,湖南,怀化市,0.068962287
湖南,长沙市,湖南,娄底市,0.644828693
甘肃,酒泉市,湖南,邵阳市,0.672276888
辽宁,盘锦市,湖南,株洲市,0.350714113
云南,楚雄州,湖南,长沙市,0.848806055
陕西,西安市,湖南,常德市,0.865214481
北京,延庆区,湖南,娄底市,0.095344933
安徽,六安市,湖南,怀化市,0.287597705
广东,阳江市,湖南,郴州市,0.297380994
新疆,博尔塔拉州,湖南,张家界市,0.208209894
江西,新余市,湖南,常德市,0.912381988
河北,唐山市,湖南,郴州市,0.021910288
河北,承德市,湖南,湘潭市,0.648162268
河南,洛阳市,湖南,衡阳市,0.587827461
河南,鹤壁市,湖南,衡阳市,0.766917616
重庆,丰都县,湖南,张家界市,0.477106034
重庆,黔江区,湖南,长沙市,0.318136397
宁夏,固原市,湖南,永州市,0.582454945
海南,陵水县,湖南,长沙市,0.536092832
陕西,延安市,湖南,益阳市,0.75846638
广西,防城港市,湖南,衡阳市,0.419730238
云南,楚雄州,湖南,娄底市,0.923784327
北京,海淀区,湖南,张家界市,0.092567572
四川,乐山市,湖南,湘西州,0.123297873
山西,长治市,湖南,怀化市,0.875506668
江苏,扬州市,湖南,怀化市,0.030624341
重庆,垫江县,湖南,湘潭市,0.016507724
广西,南宁市,湖南,邵阳市,0.823875759
湖南,张家界市,湖南,株洲市,0.799740829
北京,朝阳区,湖南,岳阳市,0.879206777
天津,静海区,湖南,湘潭市,0.49030707
江苏,淮安市,湖南,郴州市,0.612468389
甘肃,兰州市,湖南,湘潭市,0.135553515
重庆,九龙坡区,湖南,岳阳市,0.377513953
重庆,渝北区,湖南,湘潭市,0.428319053
重庆,长寿区,湖南,娄底市,0.045693734
山东,枣庄市,湖南,永州市,0.196183568
广西,贵港市,湖南,永州市,0.233845298
福建,龙岩市,湖南,株洲市,0.513405893
北京,朝阳区,湖南,长沙市,0.748094647
广东,揭阳市,湖南,长沙市,0.004455362
河南,安阳市,湖南,长沙市,0.363478808
山西,晋城市,湖南,湘潭市,0.865982045
湖北,潜江市,湖南,邵阳市,0.123914577
重庆,北碚区,湖南,娄底市,0.854478749
河北,衡水市,湖南,怀化市,0.136607321
重庆,巫山县,湖南,郴州市,0.664716319
上海,青浦区,湖南,郴州市,0.093389974
辽宁,抚顺市,湖南,张家界市,0.41749014
重庆,渝中区,湖南,张家界市,0.067642718
云南,迪庆州,湖南,益阳市,0.343076569
新疆,巴音郭楞州,湖南,张家界市,0.943287546
河南,平顶山市,湖南,长沙市,0.95479225
湖北,黄冈市,湖南,郴州市,0.940673554
甘肃,庆阳市,湖南,郴州市,0.56503427
辽宁,营口市,湖南,湘潭市,0.140647758
天津,西青区,湖南,邵阳市,0.224542503
新疆,博尔塔拉州,湖南,怀化市,0.651373561
河南,信阳市,湖南,湘潭市,0.357852932
甘肃,天水市,湖南,益阳市,0.966546788
陕西,渭南市,湖南,湘西州,0.882573094
天津,宁河区,湖南,湘潭市,0.328284828
天津,河西区,湖南,娄底市,0.697272506
西藏,那曲地区,湖南,永州市,0.171123028
重庆,大渡口区,湖南,湘西州,0.084812491
吉林,通化市,湖南,湘潭市,0.792294093
四川,巴中市,湖南,株洲市,0.469657289
安徽,阜阳市,湖南,株洲市,0.549397598
新疆,和田地区,湖南,株洲市,0.387259502
上海,青浦区,湖南,怀化市,0.887583815
四川,阿坝州,湖南,湘潭市,0.713331684
广东,江门市,湖南,张家界市,0.72630283
新疆,图木舒克市,湖南,邵阳市,0.472839282
浙江,绍兴市,湖南,岳阳市,0.236760448
四川,阿坝州,湖南,常德市,0.623672457
山东,聊城市,湖南,郴州市,0.824075473
上海,闵行区,湖南,永州市,0.427693208
广东,深圳市,湖南,益阳市,0.918960334
新疆,石河子市,湖南,怀化市,0.972323603
江西,吉安市,湖南,娄底市,0.268985407
湖北,仙桃市,湖南,岳阳市,0.036369517
湖北,黄冈市,湖南,张家界市,0.100431835
黑龙江,绥化市,湖南,湘潭市,0.575624507
山西,朔州市,湖南,张家界市,0.573101473
新疆,铁门关市,湖南,张家界市,0.570233805
河南,信阳市,湖南,张家界市,0.932483563
河南,开封市,湖南,娄底市,0.496028197
辽宁,铁岭市,湖南,郴州市,0.692980729
山西,吕梁市,湖南,衡阳市,0.202464357
